image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_07120.jpg,0.381389,0.01,0.0370476,0.01,0.183891,0.01,0.01,0.39765
img_05721.jpg,0.01,0.01,0.0195385,0.01,0.01,0.01,0.01,0.5
img_04696.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0126036
img_05328.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03370.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05210.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04860.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02636.jpg,0.164728,0.01,0.01,0.01,0.5,0.0122839,0.01,0.198394
img_01379.jpg,0.5,0.01,0.01,0.01,0.151037,0.01,0.01,0.0324288
img_06892.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.400583
img_06756.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01627.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05273.jpg,0.5,0.01,0.01,0.01,0.01,0.398299,0.01,0.0110737
img_05087.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06037.jpg,0.5,0.01,0.01,0.01,0.0234735,0.01,0.01,0.01
img_05525.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00575.jpg,0.456692,0.01,0.01,0.01,0.0174361,0.01,0.01,0.5
img_07908.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05740.jpg,0.0844407,0.01,0.01,0.01,0.5,0.01,0.01,0.255801
img_03587.jpg,0.0552173,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05817.jpg,0.102533,0.0327483,0.01,0.01,0.01,0.01,0.5,0.01
img_00950.jpg,0.186857,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00161.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05615.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01860.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0352311
img_05979.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01142.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05766.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04126.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00442.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.238499
img_03238.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03195.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02838.jpg,0.5,0.01,0.01,0.01,0.0751924,0.01,0.01,0.01
img_00292.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.0197945,0.5
img_04247.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0930513
img_02159.jpg,0.120451,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_02083.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_03726.jpg,0.5,0.01,0.01,0.01,0.0314791,0.01,0.01,0.01
img_02563.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00550.jpg,0.5,0.01,0.01,0.01,0.0216076,0.01,0.01,0.0136218
img_05322.jpg,0.126953,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00808.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0218222
img_02703.jpg,0.01,0.01,0.135917,0.01,0.01,0.01,0.01,0.5
img_04001.jpg,0.5,0.01,0.01,0.01,0.01,0.0442858,0.01,0.01
img_01657.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.0298899
img_06496.jpg,0.5,0.01,0.01,0.01,0.01,0.30833,0.01,0.01
img_00128.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_04115.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.116229
img_00486.jpg,0.5,0.418927,0.01,0.01,0.01,0.01,0.01,0.0143511
img_01537.jpg,0.27902,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_03718.jpg,0.258193,0.01,0.01,0.0370412,0.01,0.5,0.01,0.01
img_05882.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04069.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_02398.jpg,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_06268.jpg,0.01,0.01,0.01,0.01,0.0444419,0.01,0.01,0.5
img_01616.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07434.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_06909.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00109.jpg,0.0124648,0.5,0.01,0.01,0.01,0.01,0.01,0.0289781
img_00331.jpg,0.5,0.01,0.01,0.01,0.14665,0.0148963,0.01,0.01
img_02726.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05754.jpg,0.02069,0.190254,0.01,0.01,0.01,0.5,0.01,0.01
img_01681.jpg,0.01,0.01,0.01,0.01,0.010435,0.01,0.01,0.5
img_02769.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_03426.jpg,0.0865325,0.01,0.0260685,0.01,0.01,0.01,0.01,0.5
img_03581.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02379.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0174885
img_02406.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_06426.jpg,0.0502141,0.01,0.01,0.01,0.5,0.01,0.01,0.289856
img_02834.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0444636
img_05095.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07348.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0891362
img_02194.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00119.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.321067
img_00999.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0294416
img_07237.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06608.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06859.jpg,0.5,0.01,0.01,0.01,0.250675,0.01,0.01,0.01
img_03252.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02964.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.486065
img_06174.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02916.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07156.jpg,0.5,0.01,0.01,0.01,0.01,0.257573,0.01,0.01
img_02006.jpg,0.5,0.01,0.01,0.01,0.0404744,0.01,0.01,0.399205
img_07179.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_06401.jpg,0.5,0.01,0.01,0.01,0.0275954,0.01,0.01,0.167774
img_05743.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_03410.jpg,0.465917,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_01022.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00164.jpg,0.26309,0.01,0.01,0.01,0.5,0.0103948,0.01,0.0777003
img_06521.jpg,0.0199019,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_07628.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00959.jpg,0.5,0.01,0.01,0.01,0.0232842,0.01,0.01,0.0164265
img_01874.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07563.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0918713
img_05640.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06541.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05059.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0117571
img_04520.jpg,0.5,0.01,0.01,0.01,0.0261116,0.01,0.01,0.01
img_07859.jpg,0.0333761,0.0352445,0.01,0.01,0.5,0.01,0.01,0.132862
img_06259.jpg,0.203031,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_01930.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0396189
img_04076.jpg,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_03825.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00730.jpg,0.11649,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_00777.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04405.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_01640.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02638.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07079.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_05835.jpg,0.5,0.01167,0.01,0.01,0.0142426,0.01,0.01,0.0108141
img_04321.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_04138.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_02759.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05341.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0192623
img_07352.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03867.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_04118.jpg,0.0266394,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_07428.jpg,0.5,0.01,0.01,0.01,0.0169307,0.01,0.01,0.01
img_05185.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0111269
img_06097.jpg,0.5,0.01,0.0612074,0.01,0.01,0.01,0.01,0.206571
img_00618.jpg,0.0457499,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_06642.jpg,0.0775124,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_00075.jpg,0.034916,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_07086.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00964.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_04879.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06067.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_06921.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03333.jpg,0.5,0.01,0.01,0.01,0.01,0.0320101,0.01,0.01
img_00320.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04624.jpg,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_00375.jpg,0.124242,0.01,0.01,0.01,0.0151344,0.249136,0.01,0.5
img_02066.jpg,0.5,0.01,0.01,0.01,0.0273675,0.01,0.01,0.0322705
img_05718.jpg,0.5,0.01,0.01,0.01,0.018012,0.01,0.01,0.01
img_06440.jpg,0.5,0.01,0.01,0.01,0.0250278,0.01,0.01,0.0363118
img_00046.jpg,0.5,0.01,0.01,0.0549103,0.01,0.01,0.01,0.01
img_02830.jpg,0.5,0.01,0.01,0.01,0.01,0.016133,0.01,0.213638
img_06684.jpg,0.5,0.01,0.01,0.44346,0.01,0.01,0.01,0.025807
img_02837.jpg,0.0106917,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_00223.jpg,0.20051,0.01,0.01,0.01,0.01,0.0114454,0.01,0.5
img_03471.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0464795
img_05139.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_00141.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01
img_06302.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02082.jpg,0.0621701,0.01,0.01,0.01,0.0682681,0.01,0.5,0.01
img_06237.jpg,0.5,0.232632,0.01,0.01,0.01,0.01,0.01,0.26126
img_06585.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_06966.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0491276
img_01213.jpg,0.5,0.01,0.01,0.01,0.0247272,0.01,0.01,0.01
img_01511.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07354.jpg,0.298854,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05520.jpg,0.5,0.01,0.01,0.01,0.0118624,0.01,0.01,0.0134635
img_01688.jpg,0.5,0.02731,0.01,0.01,0.01,0.01,0.01,0.01
img_05055.jpg,0.5,0.01,0.01,0.01,0.025729,0.01,0.01,0.01
img_02811.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00180.jpg,0.10641,0.01,0.349567,0.01,0.0751361,0.01,0.01,0.468707
img_00724.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05440.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.023233
img_05209.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0469876
img_07561.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03456.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0342436
img_02305.jpg,0.5,0.01,0.01,0.01,0.0268439,0.01,0.01,0.01
img_01646.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04369.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06345.jpg,0.152657,0.01,0.01,0.01,0.0316399,0.01,0.01,0.5
img_01224.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01
img_03995.jpg,0.01,0.111746,0.0139516,0.01,0.5,0.01,0.01,0.335252
img_04507.jpg,0.0114029,0.01,0.01,0.01,0.0354035,0.01,0.01,0.5
img_07872.jpg,0.5,0.0103973,0.01,0.01,0.01,0.01,0.01,0.01
img_06101.jpg,0.01,0.01,0.310367,0.01,0.01,0.01,0.01,0.5
img_02977.jpg,0.5,0.01,0.01,0.01,0.473022,0.01,0.01,0.0198566
img_01618.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01043.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_01918.jpg,0.5,0.01,0.01,0.01,0.039951,0.01,0.01,0.0867144
img_05068.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.103428
img_04766.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.487711
img_04282.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.258278
img_06947.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_02384.jpg,0.5,0.01,0.01,0.01,0.0778949,0.01,0.01,0.268627
img_02479.jpg,0.01,0.01,0.010523,0.01,0.5,0.01,0.01,0.01
img_05654.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07224.jpg,0.0926695,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_05864.jpg,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_07460.jpg,0.40491,0.1546,0.01,0.01,0.028581,0.0264903,0.01,0.385413
img_04129.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0363199
img_00858.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02641.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05015.jpg,0.169969,0.01,0.01,0.01,0.5,0.01,0.01,0.0633306
img_06832.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06508.jpg,0.20261,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00582.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06349.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.385133
img_00590.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.315845
img_06238.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00894.jpg,0.5,0.01,0.01,0.01,0.488683,0.01,0.01,0.01
img_02146.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04546.jpg,0.208721,0.01,0.01,0.01,0.01,0.0213972,0.01,0.5
img_01237.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00620.jpg,0.5,0.01,0.01,0.01,0.216592,0.01,0.01,0.01
img_01031.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0147905
img_05284.jpg,0.0971098,0.5,0.01,0.01,0.0281235,0.0109839,0.01,0.247815
img_02799.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0108547
img_05916.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05908.jpg,0.5,0.01,0.01,0.01,0.277119,0.01,0.01,0.133656
img_05563.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02556.jpg,0.395493,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_03261.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03750.jpg,0.0111757,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_03554.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0131642
img_03935.jpg,0.223564,0.01,0.01,0.121256,0.289399,0.01,0.357057,0.01
img_06798.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01505.jpg,0.0368518,0.122416,0.01,0.01,0.5,0.01,0.01,0.105094
img_03945.jpg,0.5,0.01,0.01,0.01,0.0217926,0.0442735,0.01,0.142381
img_04872.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04013.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07068.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.367044
img_03520.jpg,0.5,0.01,0.01,0.01,0.089718,0.01,0.01,0.189822
img_03355.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_03891.jpg,0.5,0.01,0.01,0.01,0.01,0.0282665,0.01,0.01
img_03670.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04423.jpg,0.5,0.01,0.01,0.01,0.0838014,0.01,0.199669,0.01
img_03220.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05236.jpg,0.5,0.0111591,0.01,0.01,0.01,0.01,0.01,0.0436044
img_00667.jpg,0.0277899,0.0146638,0.01,0.01,0.5,0.01,0.01,0.135318
img_00855.jpg,0.5,0.015374,0.01,0.01,0.01,0.01,0.01,0.01
img_06939.jpg,0.5,0.01,0.01,0.01,0.0325423,0.104506,0.01,0.01
img_02367.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01687.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_00040.jpg,0.11846,0.01,0.01,0.01,0.01,0.147518,0.366775,0.366273
img_06812.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05516.jpg,0.5,0.0391631,0.01,0.01,0.0307513,0.337282,0.01,0.0128883
img_02268.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04563.jpg,0.5,0.01,0.01,0.01,0.01,0.0180699,0.01,0.01
img_01963.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.244344
img_04752.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_03128.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.115136
img_03270.jpg,0.5,0.01,0.01,0.01,0.0967912,0.01,0.01,0.228514
img_06203.jpg,0.0867379,0.0637791,0.01,0.01,0.01,0.01,0.01,0.5
img_02943.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02560.jpg,0.0231135,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_01253.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_01689.jpg,0.014473,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_04479.jpg,0.0750584,0.4599,0.01,0.01,0.01,0.45064,0.01,0.01
img_01888.jpg,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_01211.jpg,0.5,0.01,0.01,0.01,0.0650057,0.01,0.01,0.359766
img_06477.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_04410.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01649.jpg,0.0194757,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_03547.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04324.jpg,0.5,0.01,0.01,0.01,0.0771099,0.01,0.01,0.01
img_06975.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.093172,0.020141
img_00717.jpg,0.5,0.137318,0.01,0.01,0.01,0.01,0.01,0.01
img_02487.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01188.jpg,0.01,0.5,0.01,0.01,0.01,0.021379,0.01,0.01
img_03223.jpg,0.041661,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_00311.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05879.jpg,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01
img_01745.jpg,0.5,0.01,0.0127603,0.01,0.01,0.01,0.01,0.01
img_05119.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00103.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05682.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05735.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03801.jpg,0.5,0.01,0.01,0.01,0.012016,0.01,0.01,0.0644629
img_02766.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06807.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
img_05438.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03452.jpg,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_07084.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05981.jpg,0.5,0.01,0.01,0.01,0.0750255,0.01,0.01,0.01
img_02607.jpg,0.5,0.01,0.01,0.01,0.309799,0.01,0.01,0.01
img_07678.jpg,0.119788,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_00763.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_07799.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01059.jpg,0.5,0.01,0.0111523,0.01,0.01,0.01,0.01,0.0246478
img_07621.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.366222
img_04073.jpg,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_07505.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04640.jpg,0.5,0.01,0.01,0.01,0.01,0.266319,0.01,0.0256368
img_03628.jpg,0.351529,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05672.jpg,0.0114675,0.155534,0.01,0.01,0.01,0.5,0.01,0.01
img_03222.jpg,0.25518,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05489.jpg,0.5,0.01,0.01,0.01,0.01,0.400766,0.01,0.01
img_01955.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_05653.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_01862.jpg,0.5,0.01,0.01,0.01,0.01,0.491206,0.01,0.01
img_06985.jpg,0.5,0.01,0.01,0.01,0.0628952,0.01,0.01,0.01
img_07314.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_02372.jpg,0.01,0.01,0.01,0.01,0.5,0.0134,0.01,0.133231
img_04323.jpg,0.058947,0.01,0.01,0.01,0.0624534,0.01,0.5,0.01
img_02699.jpg,0.5,0.01,0.01,0.01,0.256952,0.01,0.01,0.01
img_03231.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05792.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00902.jpg,0.01,0.108391,0.01,0.01,0.01,0.01,0.5,0.01
img_01404.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03674.jpg,0.411989,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_02285.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02135.jpg,0.022863,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_00005.jpg,0.0163709,0.01,0.01,0.01,0.5,0.01,0.01,0.0809
img_04870.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_02291.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03488.jpg,0.5,0.01,0.01,0.01,0.01,0.0531518,0.01,0.01
img_03871.jpg,0.01,0.01,0.01,0.01,0.011486,0.01,0.01,0.5
img_05359.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
img_04266.jpg,0.01,0.01,0.01,0.01,0.01,0.0178302,0.36812,0.5
img_02899.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_06549.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07060.jpg,0.5,0.01,0.01,0.01,0.01,0.0129862,0.01,0.074866
img_01995.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06506.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05078.jpg,0.0534391,0.01,0.01,0.01,0.398761,0.01,0.01,0.5
img_07910.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_01685.jpg,0.5,0.01,0.01,0.01,0.380501,0.01,0.01,0.01
img_06870.jpg,0.5,0.01,0.01,0.01,0.101019,0.01,0.01,0.0833051
img_03310.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05471.jpg,0.0616019,0.0225409,0.01,0.01,0.01,0.01,0.5,0.01
img_02625.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.0332454
img_00469.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_00857.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04705.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01
img_06038.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
img_07717.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05459.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06455.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
img_04044.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_07213.jpg,0.5,0.01,0.01,0.01,0.010663,0.01,0.01,0.01
img_02602.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05085.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
img_03361.jpg,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
img_04233.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
